Id, name, class, variant, type, subtype, pv, size, move, armor, structure, damageS, damageSMin, damageM, damageMMin, damageL, damageLMin, damageE, damageEMin, overheat, abilities, imagelink, rulesLevel, tonnage, intro, role, technology, threshold
3517,"=hyperlink(""http://masterunitlist.info/Unit/Details/3517"", ""Warrior Attack Helicopter H-9"")","=hyperlink(""https://www.sarna.net/wiki/Warrior_Attack_Helicopter"", ""Warrior Attack Helicopter"")",H-9,Combat Vehicle,CV,19,1,20v,2,1,1,false,1,false,1,false,0,false,0,"ATMO, SRCH",https://i.ibb.co/8XvbKfW/warrior-attack-helicopter-rg.png,Standard,20,3068,Scout,Inner Sphere,0
3518,"=hyperlink(""http://masterunitlist.info/Unit/Details/3518"", ""Warrior Attack Helicopter HX-9"")","=hyperlink(""https://www.sarna.net/wiki/Warrior_Attack_Helicopter"", ""Warrior Attack Helicopter"")",HX-9,Combat Vehicle,CV,18,1,26v,1,2,0,true,0,true,0,true,0,false,0,"ATMO, CASE, ECM, SRCH, STL",https://i.ibb.co/8XvbKfW/warrior-attack-helicopter-rg.png,Experimental,20,3073,Scout,Inner Sphere,0
8304,"=hyperlink(""http://masterunitlist.info/Unit/Details/8304"", ""Weapons/Troop Carrier (LRM)"")","=hyperlink(""https://www.sarna.net/wiki/Weapons/Troop_Carrier"", ""Weapons/Troop Carrier"")",(LRM),Combat Vehicle,CV,13,1,16h,1,1,0,true,1,false,1,false,0,false,0,"EE, IF1, IT1.5, SRCH, TUR(0*/1/1, IF1)",https://i.ibb.co/02n1N7M/saracen-3039.png,Introductory,20,3025,Skirmisher,Inner Sphere,0
5401,"=hyperlink(""http://masterunitlist.info/Unit/Details/5401"", ""Wheeled Scout"")","=hyperlink(""https://www.sarna.net/wiki/Wheeled_Scout"", ""Wheeled Scout"")",,Combat Vehicle,CV,14,1,14w,2,1,1,false,1,false,0,false,0,false,0,"CT0.5, EE, SRCH",https://i.ibb.co/KsHY4DS/wheeled-scout-irreg.png,Standard,20,2510,Scout,Inner Sphere,0
7819,"=hyperlink(""http://masterunitlist.info/Unit/Details/7819"", ""Wheeled Scout (Camera)"")","=hyperlink(""https://www.sarna.net/wiki/Wheeled_Scout"", ""Wheeled Scout"")",(Camera),Combat Vehicle,CV,16,1,14w,2,1,1,false,1,false,0,false,0,false,0,"EE, RCN, SRCH",https://i.ibb.co/KsHY4DS/wheeled-scout-irreg.png,Advanced,20,2510,Scout,Inner Sphere,0
7820,"=hyperlink(""http://masterunitlist.info/Unit/Details/7820"", ""Wheeled Scout (Sensors)"")","=hyperlink(""https://www.sarna.net/wiki/Wheeled_Scout"", ""Wheeled Scout"")",(Sensors),Combat Vehicle,CV,16,1,14w,2,1,1,false,1,false,0,false,0,false,0,"EE, RCN, RSD1, SRCH",https://i.ibb.co/KsHY4DS/wheeled-scout-irreg.png,Standard,20,2596,Scout,Inner Sphere,0
6594,"=hyperlink(""http://masterunitlist.info/Unit/Details/6594"", ""Winterhawk APC"")","=hyperlink(""https://www.sarna.net/wiki/Winterhawk_APC"", ""Winterhawk APC"")",,Combat Vehicle,CV,11,1,20h,1,1,0,true,0,true,0,false,0,false,0,"FC, IT4, SRCH, TUR(0*/0*/-)",https://i.ibb.co/0n69yV6/winterhawk-3150.png,Standard,20,3059,Scout,Inner Sphere,0
906,"=hyperlink(""http://masterunitlist.info/Unit/Details/906"", ""Donar Assault Helicopter"")","=hyperlink(""https://www.sarna.net/wiki/Donar_Assault_Helicopter"", ""Donar Assault Helicopter"")",,Combat Vehicle,CV,23,1,18v,2,2,2,false,2,false,1,false,0,false,0,"ATMO, CASE, SRCH",https://i.ibb.co/p3wGr0C/donar-3060.png,Standard,21,3017,Striker,Clan,0
904,"=hyperlink(""http://masterunitlist.info/Unit/Details/904"", ""Donar Assault Helicopter (Close Support)"")","=hyperlink(""https://www.sarna.net/wiki/Donar_Assault_Helicopter"", ""Donar Assault Helicopter"")",(Close Support),Combat Vehicle,CV,26,1,18v,2,2,2,false,2,false,0,false,0,false,0,"ATMO, ENE, LTAG, PRB, RCN, SRCH",https://i.ibb.co/p3wGr0C/donar-3060.png,Advanced,21,3066,Striker,Clan,0
905,"=hyperlink(""http://masterunitlist.info/Unit/Details/905"", ""Donar Assault Helicopter (Recon)"")","=hyperlink(""https://www.sarna.net/wiki/Donar_Assault_Helicopter"", ""Donar Assault Helicopter"")",(Recon),Combat Vehicle,CV,24,1,18v,2,2,1,false,1,false,1,false,0,false,0,"ATMO, ECM, ENE, PRB, RCN, SRCH, TAG",https://i.ibb.co/p3wGr0C/donar-3060.png,Standard,21,3019,Scout,Clan,0
3513,"=hyperlink(""http://masterunitlist.info/Unit/Details/3513"", ""Warrior Attack Helicopter H-7"")","=hyperlink(""https://www.sarna.net/wiki/Warrior_Attack_Helicopter"", ""Warrior Attack Helicopter"")",H-7,Combat Vehicle,CV,15,1,18v,1,2,1,false,1,false,0,true,0,false,0,"ATMO, EE, SRCH",https://i.ibb.co/8XvbKfW/warrior-attack-helicopter-rg.png,Introductory,21,2957,Scout,Inner Sphere,0
3514,"=hyperlink(""http://masterunitlist.info/Unit/Details/3514"", ""Warrior Attack Helicopter H-7A"")","=hyperlink(""https://www.sarna.net/wiki/Warrior_Attack_Helicopter"", ""Warrior Attack Helicopter"")",H-7A,Combat Vehicle,CV,15,1,18v,1,2,1,false,1,false,1,false,0,false,0,"ATMO, EE, SRCH",https://i.ibb.co/8XvbKfW/warrior-attack-helicopter-rg.png,Introductory,21,2965,Scout,Inner Sphere,0
3515,"=hyperlink(""http://masterunitlist.info/Unit/Details/3515"", ""Warrior Attack Helicopter H-7C"")","=hyperlink(""https://www.sarna.net/wiki/Warrior_Attack_Helicopter"", ""Warrior Attack Helicopter"")",H-7C,Combat Vehicle,CV,20,1,18v,1,2,1,false,2,false,1,false,0,false,0,"ATMO, EE, IF1, SRCH",https://i.ibb.co/8XvbKfW/warrior-attack-helicopter-rg.png,Introductory,21,2974,Sniper,Inner Sphere,0
9361,"=hyperlink(""http://masterunitlist.info/Unit/Details/9361"", ""Warrior Attack Helicopter H-7F"")","=hyperlink(""https://www.sarna.net/wiki/Warrior_Attack_Helicopter"", ""Warrior Attack Helicopter"")",H-7F,Combat Vehicle,CV,15,1,20v,1,2,0,true,0,true,0,true,0,false,0,"ATMO, FC, SRCH, TAG",https://i.ibb.co/8XvbKfW/warrior-attack-helicopter-rg.png,Standard,21,3143,Scout,Inner Sphere,0
5387,"=hyperlink(""http://masterunitlist.info/Unit/Details/5387"", ""Warrior Stealth Helicopter S-9"")","=hyperlink(""https://www.sarna.net/wiki/Warrior_Stealth_Helicopter"", ""Warrior Stealth Helicopter"")",S-9,Combat Vehicle,CV,22,1,26v,1,2,0,true,1,false,1,false,0,false,0,"ATMO, ECM, IF1, SRCH, STL",https://i.ibb.co/vkTkyfb/warrior-proto.png,Advanced,21,3084,Scout,Inner Sphere,0
6768,"=hyperlink(""http://masterunitlist.info/Unit/Details/6768"", ""Vector Combat Support VTOL"")","=hyperlink(""https://www.sarna.net/wiki/Vector_Combat_Support_VTOL"", ""Vector Combat Support VTOL"")",,Combat Vehicle,CV,22,1,24v,2,2,2,false,1,false,0,false,0,false,0,"ATMO, ENE, IT3, SRCH",https://i.ibb.co/r3dYv73/vector-hlot2.png,Standard,22,2732,Striker,Inner Sphere,0
6771,"=hyperlink(""http://masterunitlist.info/Unit/Details/6771"", ""Vector Combat Support VTOL (Attack)"")","=hyperlink(""https://www.sarna.net/wiki/Vector_Combat_Support_VTOL"", ""Vector Combat Support VTOL"")",(Attack),Combat Vehicle,CV,27,1,24v,2,2,2,false,2,false,0,false,0,false,0,"ATMO, SRCH, SRM1/1",https://i.ibb.co/r3dYv73/vector-hlot2.png,Standard,22,2732,Striker,Inner Sphere,0
6770,"=hyperlink(""http://masterunitlist.info/Unit/Details/6770"", ""Vector Combat Support VTOL (EW)"")","=hyperlink(""https://www.sarna.net/wiki/Vector_Combat_Support_VTOL"", ""Vector Combat Support VTOL"")",(EW),Combat Vehicle,CV,24,1,24v,2,2,2,false,1,false,0,false,0,false,0,"ATMO, ENE, ECM, SRCH, TAG",https://i.ibb.co/r3dYv73/vector-hlot2.png,Standard,22,2732,Striker,Inner Sphere,0
6769,"=hyperlink(""http://masterunitlist.info/Unit/Details/6769"", ""Vector Combat Support VTOL (Scout)"")","=hyperlink(""https://www.sarna.net/wiki/Vector_Combat_Support_VTOL"", ""Vector Combat Support VTOL"")",(Scout),Combat Vehicle,CV,25,1,24v,2,2,2,false,1,false,0,false,0,false,0,"ATMO, ENE, PRB, RCN, SRCH, TAG",https://i.ibb.co/r3dYv73/vector-hlot2.png,Standard,22,2732,Scout,Inner Sphere,0
14,"=hyperlink(""http://masterunitlist.info/Unit/Details/14"", ""Aeron Strike VTOL"")","=hyperlink(""https://www.sarna.net/wiki/Aeron_Strike_VTOL"", ""Aeron Strike VTOL"")",,Combat Vehicle,CV,24,1,24v,2,2,1,false,1,false,1,false,0,false,0,"ATMO, ECM, ENE, SRCH",https://i.ibb.co/KX1bc6x/aeron-3085.png,Standard,25,3082,Scout,Inner Sphere,0
13,"=hyperlink(""http://masterunitlist.info/Unit/Details/13"", ""Aeron Strike VTOL (BAP)"")","=hyperlink(""https://www.sarna.net/wiki/Aeron_Strike_VTOL"", ""Aeron Strike VTOL"")",(BAP),Combat Vehicle,CV,27,1,24v,2,2,1,false,1,false,1,false,0,false,0,"ATMO, CT0.5, ECM, ENE, PRB, RCN, SRCH",https://i.ibb.co/KX1bc6x/aeron-3085.png,Standard,25,3084,Scout,Inner Sphere,0
6245,"=hyperlink(""http://masterunitlist.info/Unit/Details/6245"", ""Anat APC"")","=hyperlink(""https://www.sarna.net/wiki/Anat_APC"", ""Anat APC"")",,Combat Vehicle,CV,14,1,16w,2,2,1,false,0,false,0,false,0,false,0,"AMP, ENE, FC, IT5, SRCH, TUR(1/-/-)",https://i.ibb.co/YNnkk3j/anat-3150.jpg,Advanced,25,3092,Scout,Clan,0
210,"=hyperlink(""http://masterunitlist.info/Unit/Details/210"", ""Balac Strike VTOL"")","=hyperlink(""https://www.sarna.net/wiki/Balac_Strike_VTOL"", ""Balac Strike VTOL"")",,Combat Vehicle,CV,34,1,22v,2,2,4,false,3,false,1,false,0,false,0,"ATMO, CASE, SRCH",https://i.ibb.co/3spD0qk/balac-3085.png,Standard,25,3079,Striker,Clan,0
6750,"=hyperlink(""http://masterunitlist.info/Unit/Details/6750"", ""Balac Strike VTOL (Hybrid)"")","=hyperlink(""https://www.sarna.net/wiki/Balac_Strike_VTOL"", ""Balac Strike VTOL"")",(Hybrid),Combat Vehicle,CV,29,1,20v,2,2,4,false,2,false,1,false,0,false,0,"ATMO, CASE, SRCH",https://i.ibb.co/3spD0qk/balac-3085.png,Standard,25,3090,Striker,Clan,0
208,"=hyperlink(""http://masterunitlist.info/Unit/Details/208"", ""Balac Strike VTOL (LRM)"")","=hyperlink(""https://www.sarna.net/wiki/Balac_Strike_VTOL"", ""Balac Strike VTOL"")",(LRM),Combat Vehicle,CV,35,1,20v,2,2,3,false,3,false,2,false,0,false,0,"ATMO, CASE, CT0.5, IF1, LRM1/1/1, SRCH",https://i.ibb.co/3spD0qk/balac-3085.png,Standard,25,3079,Missile Boat,Clan,0
209,"=hyperlink(""http://masterunitlist.info/Unit/Details/209"", ""Balac Strike VTOL (Spotter)"")","=hyperlink(""https://www.sarna.net/wiki/Balac_Strike_VTOL"", ""Balac Strike VTOL"")",(Spotter),Combat Vehicle,CV,34,1,22v,2,2,3,false,2,false,1,false,0,false,0,"ATMO, CASE, ECM, PRB, RCN, SRCH, TAG",https://i.ibb.co/3spD0qk/balac-3085.png,Standard,25,3079,Striker,Clan,0
398,"=hyperlink(""http://masterunitlist.info/Unit/Details/398"", ""Blizzard Hover Transport"")","=hyperlink(""https://www.sarna.net/wiki/Blizzard_Hover_Transport"", ""Blizzard Hover Transport"")",,Combat Vehicle,CV,15,1,18h,2,2,0,true,0,true,0,true,0,false,0,"EE, IF0*, IT6, SRCH, TUR(0*/0*/0*, IF0*)",https://i.ibb.co/zP6dkc2/blizzard-hover-transport-3058u.png,Introductory,25,3054,Scout,Inner Sphere,0
396,"=hyperlink(""http://masterunitlist.info/Unit/Details/396"", ""Blizzard Hover Transport Black Blizzard"")","=hyperlink(""https://www.sarna.net/wiki/Blizzard_Hover_Transport"", ""Blizzard Hover Transport"")","Black Blizzard",Combat Vehicle,CV,24,1,18h,2,2,2,false,2,false,0,false,0,false,0,"ECM, EE, SRCH, SRM1/1, TUR(2/2/-, SRM 1/1)",https://i.ibb.co/zP6dkc2/blizzard-hover-transport-3058u.png,Standard,25,3064,Striker,Inner Sphere,0
397,"=hyperlink(""http://masterunitlist.info/Unit/Details/397"", ""Blizzard Hover Transport (SRM)"")","=hyperlink(""https://www.sarna.net/wiki/Blizzard_Hover_Transport"", ""Blizzard Hover Transport"")",(SRM),Combat Vehicle,CV,14,1,18h,2,2,0,true,0,true,0,false,0,false,0,"EE, IT6, SRCH, TUR(0*/0*/-)",https://i.ibb.co/zP6dkc2/blizzard-hover-transport-3058u.png,Introductory,25,3062,Scout,Inner Sphere,0
9399,"=hyperlink(""http://masterunitlist.info/Unit/Details/9399"", ""Browning Mobile Headquarters"")","=hyperlink(""https://www.sarna.net/wiki/Browning_Mobile_Headquarters"", ""Browning Mobile Headquarters"")",,Combat Vehicle,CV,20,1,14w,2,2,0,false,0,false,0,false,0,false,0,"AMS, CASE, ECM, MHQ4, RCN, SRCH, TUR(AMS)",https://i.ibb.co/mBFChRp/mobile-hq-rg.png,Standard,25,2625,Scout,Inner Sphere,0
9386,"=hyperlink(""http://masterunitlist.info/Unit/Details/9386"", ""Browning Mobile Headquarters (Half-Track)"")","=hyperlink(""https://www.sarna.net/wiki/Browning_Mobile_Headquarters"", ""Browning Mobile Headquarters"")",(Half-Track),Combat Vehicle,CV,18,1,12t,2,2,0,false,0,false,0,false,0,false,0,"AMS, CASE, ECM, MHQ4, SRCH, TUR(AMS)",https://i.ibb.co/mBFChRp/mobile-hq-rg.png,Standard,25,2625,Scout,Inner Sphere,0
506,"=hyperlink(""http://masterunitlist.info/Unit/Details/506"", ""Cavalry Attack Helicopter"")","=hyperlink(""https://www.sarna.net/wiki/Cavalry_Attack_Helicopter"", ""Cavalry Attack Helicopter"")",,Combat Vehicle,CV,26,1,20v,2,2,2,false,2,false,0,false,0,false,0,"ATMO, EE, SRCH, SRM1/1",https://i.ibb.co/5RnjX9R/cavalry-3058u.png,Introductory,25,3054,Striker,Inner Sphere,0
9465,"=hyperlink(""http://masterunitlist.info/Unit/Details/9465"", ""Cavalry Attack Helicopter (BA)"")","=hyperlink(""https://www.sarna.net/wiki/Cavalry_Attack_Helicopter"", ""Cavalry Attack Helicopter"")",(BA),Combat Vehicle,CV,29,1,20v,3,2,2,false,2,false,0,false,0,false,0,"ATMO, IT4, SRCH",https://i.ibb.co/5RnjX9R/cavalry-3058u.png,Standard,25,3063,Striker,Inner Sphere,0
503,"=hyperlink(""http://masterunitlist.info/Unit/Details/503"", ""Cavalry Attack Helicopter (Infantry)"")","=hyperlink(""https://www.sarna.net/wiki/Cavalry_Attack_Helicopter"", ""Cavalry Attack Helicopter"")",(Infantry),Combat Vehicle,CV,30,1,20v,3,2,3,false,2,false,0,false,0,false,0,"ATMO, IT3.5, SRCH",https://i.ibb.co/5RnjX9R/cavalry-3058u.png,Standard,25,3063,Striker,Inner Sphere,0
3909,"=hyperlink(""http://masterunitlist.info/Unit/Details/3909"", ""Cavalry Attack Helicopter (Infiltrator)"")","=hyperlink(""https://www.sarna.net/wiki/Cavalry_Attack_Helicopter"", ""Cavalry Attack Helicopter"")",(Infiltrator),Combat Vehicle,CV,21,1,26v,2,2,0,true,0,true,0,false,0,false,0,"ATMO, ECM, IT4, SRCH, STL, TUR(0*/0*/-)",https://i.ibb.co/kx8vPzV/cavalry-proto.png,Advanced,25,3085,Scout,Inner Sphere,0
504,"=hyperlink(""http://masterunitlist.info/Unit/Details/504"", ""Cavalry Attack Helicopter (LRM)"")","=hyperlink(""https://www.sarna.net/wiki/Cavalry_Attack_Helicopter"", ""Cavalry Attack Helicopter"")",(LRM),Combat Vehicle,CV,22,1,20v,2,2,1,false,1,false,1,false,0,false,0,"ATMO, EE, IF1, SRCH",https://i.ibb.co/5RnjX9R/cavalry-3058u.png,Introductory,25,3055,Missile Boat,Inner Sphere,0
505,"=hyperlink(""http://masterunitlist.info/Unit/Details/505"", ""Cavalry Attack Helicopter (SRM)"")","=hyperlink(""https://www.sarna.net/wiki/Cavalry_Attack_Helicopter"", ""Cavalry Attack Helicopter"")",(SRM),Combat Vehicle,CV,23,1,20v,1,2,2,false,2,false,0,false,0,false,0,"ATMO, EE, SRCH, SRM2/2",https://i.ibb.co/5RnjX9R/cavalry-3058u.png,Introductory,25,3055,Striker,Inner Sphere,0
507,"=hyperlink(""http://masterunitlist.info/Unit/Details/507"", ""Cavalry Attack Helicopter (TAG)"")","=hyperlink(""https://www.sarna.net/wiki/Cavalry_Attack_Helicopter"", ""Cavalry Attack Helicopter"")",(TAG),Combat Vehicle,CV,25,1,20v,3,2,0,true,1,false,1,false,0,false,0,"ATMO, EE, IF1, SRCH, TAG",https://i.ibb.co/5RnjX9R/cavalry-3058u.png,Standard,25,3059,Missile Boat,Inner Sphere,0
508,"=hyperlink(""http://masterunitlist.info/Unit/Details/508"", ""Cavalry Attack Helicopter Cadence Rain"")","=hyperlink(""https://www.sarna.net/wiki/Cavalry_Attack_Helicopter"", ""Cavalry Attack Helicopter"")",Cadence Rain,Combat Vehicle,CV,24,1,26v,2,2,1,false,1,false,0,false,0,false,0,"ATMO, ECM, IT4, SRCH, STL",https://i.ibb.co/kx8vPzV/cavalry-proto.png,Experimental,25,3075,Scout,Inner Sphere,0
8078,"=hyperlink(""http://masterunitlist.info/Unit/Details/8078"", ""Desert Scorpion Light Tank"")","=hyperlink(""https://www.sarna.net/wiki/Desert_Scorpion_Light_Tank"", ""Desert Scorpion Light Tank"")",,Combat Vehicle,CV,17,1,10t,4,2,2,false,1,false,0,false,0,false,0,"CASE, SRCH, TUR(1/1/-)",https://i.ibb.co/Lnk5Gb5/scorpion-light-tank-rg.png,Standard,25,3055,Brawler,Inner Sphere,0
6595,"=hyperlink(""http://masterunitlist.info/Unit/Details/6595"", ""DI Multipurpose Light VTOL"")","=hyperlink(""https://www.sarna.net/wiki/DI_Multipurpose_Light_VTOL"", ""DI Multipurpose Light VTOL"")",,Combat Vehicle,CV,27,1,18v,4,2,0,true,1,false,1,false,0,false,0,"ATMO, ENE, IT4, PRB, RCN, SRCH, TAG, TUR(0*/1/1)",https://i.ibb.co/10wrYD8/di-multipurpose-light-vtol-3150.png,Standard,25,3097,Scout,Inner Sphere,0
6596,"=hyperlink(""http://masterunitlist.info/Unit/Details/6596"", ""DI Multipurpose Light VTOL (Gunship)"")","=hyperlink(""https://www.sarna.net/wiki/DI_Multipurpose_Light_VTOL"", ""DI Multipurpose Light VTOL"")",(Gunship),Combat Vehicle,CV,30,1,18v,4,2,2,false,2,false,1,false,0,false,0,"ATMO, IF0*, SRCH, TUR(0*/1/1)",https://i.ibb.co/10wrYD8/di-multipurpose-light-vtol-3150.png,Standard,25,3097,Striker,Inner Sphere,0
6537,"=hyperlink(""http://masterunitlist.info/Unit/Details/6537"", ""Gossamer VTOL"")","=hyperlink(""https://www.sarna.net/wiki/Gossamer_VTOL"", ""Gossamer VTOL"")",,Combat Vehicle,CV,32,1,22v,2,2,3,false,3,false,0,false,0,false,0,"ATMO, ENE, SRCH",https://i.ibb.co/VVBvckW/gossamer-3145.png,Standard,25,3123,Striker,Clan,0
6538,"=hyperlink(""http://masterunitlist.info/Unit/Details/6538"", ""Gossamer VTOL (XL)"")","=hyperlink(""https://www.sarna.net/wiki/Gossamer_VTOL"", ""Gossamer VTOL"")",(XL),Combat Vehicle,CV,21,1,22v,2,2,1,false,1,false,1,false,0,false,0,"ATMO, CASE, FLK1/1/1, SRCH",https://i.ibb.co/VVBvckW/gossamer-3145.png,Standard,25,3124,Scout,Clan,0
1385,"=hyperlink(""http://masterunitlist.info/Unit/Details/1385"", ""Harasser Laser Platform"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Laser_Platform"", ""Harasser Laser Platform"")",,Combat Vehicle,CV,16,1,20h,1,2,1,false,1,false,0,false,0,false,0,"EE, ENE, SRCH, TUR(1/1/-)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Introductory,25,2957,Scout,Inner Sphere,0
1390,"=hyperlink(""http://masterunitlist.info/Unit/Details/1390"", ""Harasser Missile Platform"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")",,Combat Vehicle,CV,22,1,20h,1,2,2,false,2,false,0,false,0,false,0,"EE, SRCH, SRM2/2, TUR(2/2/-, SRM2/2)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Introductory,25,2811,Striker,Inner Sphere,0
1386,"=hyperlink(""http://masterunitlist.info/Unit/Details/1386"", ""Harasser Missile Platform Leaping Lisa"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")","Leaping Lisa",Combat Vehicle,CV,23,1,20h/14j,1,2,2,false,2,false,0,false,0,false,0,"EE, JMPW1, SRCH, SRM1/1, TUR(2/2/-, SRM1/1)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Advanced,25,2815,Striker,Inner Sphere,0
1387,"=hyperlink(""http://masterunitlist.info/Unit/Details/1387"", ""Harasser Missile Platform Mini-Peggy"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")","Mini-Peggy",Combat Vehicle,CV,24,1,20h,1,2,2,false,2,false,0,false,0,false,0,"EE, RCN, RSD1, SRCH, SRM1/1, TUR(2/2/-, SRM1/1)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Standard,25,3028,Striker,Inner Sphere,0
1388,"=hyperlink(""http://masterunitlist.info/Unit/Details/1388"", ""Harasser Missile Platform (Flamer)"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")",(Flamer),Combat Vehicle,CV,22,1,20h,1,2,2,false,2,false,0,false,0,false,0,"EE, SRCH, SRM1/1, TUR(2/2/-, SRM1/1)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Introductory,25,2851,Striker,Inner Sphere,0
5785,"=hyperlink(""http://masterunitlist.info/Unit/Details/5785"", ""Harasser Missile Platform (Fuel Cell)"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")",(Fuel Cell),Combat Vehicle,CV,24,1,20h,1,2,2,false,2,false,1,false,0,false,0,"FC, IF1, RFA, SRCH, SRM2/1, TUR(2/2/1, IF1, SRM2/1)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Experimental,25,3081,Striker,Inner Sphere,0
9550,"=hyperlink(""http://masterunitlist.info/Unit/Details/9550"", ""Harasser Missile Platform (Heavy Ferro)"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")",(Heavy Ferro),Combat Vehicle,CV,23,1,24h,1,2,2,false,2,false,0,false,0,false,0,"FC, SRCH, SRM2/2, TUR(2/2/-, SRM2/2)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Standard,25,3091,Striker,Inner Sphere,0
9551,"=hyperlink(""http://masterunitlist.info/Unit/Details/9551"", ""Harasser Missile Platform (iNarc)"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")",(iNarc),Combat Vehicle,CV,15,1,24h,1,2,0,true,0,true,0,false,0,false,0,"FC, INARC, SRCH, TUR(0*/0*/-, INARC)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Standard,25,3085,Striker,Inner Sphere,0
9552,"=hyperlink(""http://masterunitlist.info/Unit/Details/9552"", ""Harasser Missile Platform (LFE)"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")",(LFE),Combat Vehicle,CV,27,1,36h,1,2,2,false,2,false,0,false,0,false,0,"ENE, SRCH, TUR(2/2/-)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Standard,25,3093,Striker,Inner Sphere,0
1389,"=hyperlink(""http://masterunitlist.info/Unit/Details/1389"", ""Harasser Missile Platform (LRM)"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")",(LRM),Combat Vehicle,CV,18,1,20h,1,2,0,true,1,false,1,false,0,false,0,"EE, IF1, SRCH, TUR(0*/1/1, IF1)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Introductory,25,2821,Missile Boat,Inner Sphere,0
9553,"=hyperlink(""http://masterunitlist.info/Unit/Details/9553"", ""Harasser Missile Platform (Marian)"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")",(Marian),Combat Vehicle,CV,23,1,20h,1,2,2,false,2,false,0,false,0,false,0,"FC, SRCH, TAG, TUR(2/2/-, TAG)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Standard,25,3108,Striker,Inner Sphere,0
6751,"=hyperlink(""http://masterunitlist.info/Unit/Details/6751"", ""Harasser Missile Platform (MML)"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")",(MML),Combat Vehicle,CV,20,1,24h,1,2,2,false,1,false,1,false,0,false,0,"FC, IF1, SRCH, TUR(2/1/1, IF1)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Standard,25,3087,Striker,Inner Sphere,0
9549,"=hyperlink(""http://masterunitlist.info/Unit/Details/9549"", ""Harasser Missile Platform (Speed)"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")",(Speed),Combat Vehicle,CV,23,1,24h,1,2,2,false,2,false,0,false,0,false,0,"FC, SRCH, SRM2/2, TUR(2/2/-, SRM2/2)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Standard,25,3079,Striker,Inner Sphere,0
6752,"=hyperlink(""http://masterunitlist.info/Unit/Details/6752"", ""Harasser Missile Platform (Thunderbolt)"")","=hyperlink(""https://www.sarna.net/wiki/Harasser_Missile_Platform"", ""Harasser Missile Platform"")",(Thunderbolt),Combat Vehicle,CV,19,1,24h,1,2,1,false,1,false,1,false,0,false,0,"FC, IF1, SRCH, TUR(1/1/1, IF1)",https://i.ibb.co/Rz7wwyj/harrasser-missile-platform-rg.png,Standard,25,3089,Sniper,Inner Sphere,0
1427,"=hyperlink(""http://masterunitlist.info/Unit/Details/1427"", ""Hawk Moth Gunship"")","=hyperlink(""https://www.sarna.net/wiki/Hawk_Moth_Gunship"", ""Hawk Moth Gunship"")",,Combat Vehicle,CV,15,1,16v,1,2,1,false,1,false,1,false,0,false,0,"ATMO, EE, SRCH",https://i.ibb.co/smkqH99/hawk-moth-3060.png,Standard,25,3060,Sniper,Inner Sphere,0
5786,"=hyperlink(""http://masterunitlist.info/Unit/Details/5786"", ""Hawk Moth Gunship Verwandlung"")","=hyperlink(""https://www.sarna.net/wiki/Hawk_Moth_Gunship"", ""Hawk Moth Gunship"")","Verwandlung",Combat Vehicle,CV,19,1,16v,1,2,2,false,2,false,0,false,0,false,0,"ATMO, FC, SRCH, TUR(2/2/-)",https://i.ibb.co/smkqH99/hawk-moth-3060.png,Experimental,25,3081,Striker,Inner Sphere,0
